Sno,SubCounty,Ward,Village,Latitude,Longitude,RuralUrban,DistancetonextstrategicBoreholekm,Totalnumberofhouseholdscurrentlyservedfromthescheme,WhatistheserviceareaforthisschemeHowmanykilometersfromheredothep,Isthisschemeusedforagricultureandirrigationbyfarmers,Howmanyfarmersusethisscheme ,Whatistheaveragesizedfarmthatusesthiswaterhectares ,Isthewaterschemeusedforlivestock,Estimatednumberofcamelsusingschemeperday,Estimatednumberofcattleusingschemeperday,Estimatednumberofhorsesdonkeysusingwaterpointperday,Estimatednumberofgoatssheepusingwaterpointperday,Isthewaterschemeusedforwatertrucking,Numberoftrucksfillingperday,Howmanytimesperweekdoesthewatertruckingoccur,Addanyothercommentsonwatertruckingdetails,ConstructionyearofthewellboreholeinEFYortheyearofrehabilitation,Boreholeorwelldepthmeters,Physicalstateofthewellborehole,TypeofPower,Productionofsystemyieldordischargemeterscubedhour,Isthereawatermeteratthewatersource,Isthewatermeterworking,Whatisthecurrentreadingofthewatermeter,Isthewaterschemecurrentlyfunctional,Pleasetakeapictureillustratingthenonfunctionalityorpartialfuncti,Maincauseofnonfunctionalityorpartialfunctionality,MaincauseofnonfunctionalityorpartialfunctionalityOtherspecify,Numberofmonthssincenonfunctional,Doestheschemehaveanyemergingproblemsthatmightleadtononfunctional,Pleasedescribetheproblemsthatmightleadtononfunctionalityinthenea,Wasthewaterschemeoutofserviceoneormoredaysinthelastmonth,Numberofdaysoutofserviceinthelastmonth,Dateoflastserviceorrepair,Howmanytimeshasthewaterschemebrokeninthelastyear,Describethefunctionalityproblemsoverthepastyear,Howmanydaysperweekdoesthepumprunonaverage,Howmanyhoursperdaydoesthepumprunonaverage,Isthisaseasonalwaterschemethatcommonlyfailsinthedryseason,Isthepumpusedlessduringwetrainyseason,Duringwetrainyseasonshowmanydaysaweekdoesthepumprunonaverage,Duringwetrainyseasonshowmanyhoursperdaydoesthepumprunonaverage,SolarPanelpowerratingWatts,SolarPanelCondition,Yearwhengeneratorwasinstalledoryearofreinstallation,Physicalstateofthegenerator,Generatorbrand,GeneratorbrandOtherspecify,Generatormodel,Generatorserialnumber,GeneratormaxAmpsstartingamps,Generatorpicture,PumpControllerManufacturer1,PumpControllerManufacturerOtherspecify,PumpControllerModelNumber,Pictureofpumpcontroller,PumpMotorModelNumber,Pumpheadmodelnumber,Typeandsizeofcasing,Wellpumpremarks,Contact1name,Contact1position,Contact1positionOtherspecify,Contact1telephonenumber,Contact2name,Contact2positionOtherspecify,Contact2telephonenumber,Isasensorinstalledatthesite,Typeofsensorinstalled,TypeofsensorinstalledOtherspecify,Managementbody,Currentmanagementstatus,Whatisthemethodofpayment1,WhatisthemethodofpaymentOtherspecify1,Whatisthemethodofpayment2,Typeoftariffsystemmostcommon,WhatisthetariffamountinKES,Isthereaspecialtariffforlivestockperanimal,WhatisthetariffpercamelKES,WhatisthetariffpercattleKES,WhatisthetariffperhorsedonkeyKES,WhatisthetariffpergoatsheepKES,Isthereatariffperinstitutionschoolshealthcentresetc,WhatisthemonthlyinstitutionaltariffKES,Numberofinstitutionssuppliedbyschemethatpayamonthlyinstitutional,Whenthisboreholeisworkingfromwheredohouseholdsprimarilygettheirw,Whenthisboreholeisworkingfromwheredohouseholdsprimarilygetthei_A,WhenthisboreholeisworkinghowmanyHOURSperdaydohouseholdstypically,Whenthisboreholeisnotworkingfromwheredohouseholdsprimarilygetthe,WhenthisboreholeisNOTworkingandhouseholdshavetouseanalternativew,Hastherebeensomewaterqualitytestingforthisschemeinthepast,Yearofmostrecentwaterqualitytestdone,Whatwastheresult,Aretherespecificcontaminantsofconcern,AretherespecificcontaminantsofconcernOtherspecify,MeasuredWaterQualityTemperature,MeasuredWaterQualitySpecificconductancemicroSiemenspercm, MeasuredWaterQualityTotalDissolvedSolidsmilligramsliter,Pleaseaddanotherrelevantnotesontheborehole,V109,V110
138,Balambala,Jarajara,Kone,-0.0552080000000048,38.987291600000000,Rural,7.00,180.0,4.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,Yes,Yes,3236.000000000,,https://api.mwater.co/v3/images/d89772158e2e4091b3a193bba7ec5457,,,,,,,#NULL!,7-Aug-20,0.0,The borehole operated without any breakdown,7.0,8.0,No,Yes,3.0,2.0,,Good,44610,,,,,,30.0,https://api.mwater.co/v3/images/a4ae1cdafba84bc9838915a10c777f94; https://api.mwater.co/v3/images/e467a167e424424a93b2746bd43e7bb3,,Dayliff,,https://api.mwater.co/v3/images/08bfec4909f9478787ecbd126343df16,,,Plastic 6',Good,Aden Mao abdi,Operator,,7005800415.0000000000000,Jimaale Mohamed,Chairman,708848947.00000000000,No,,,WUA,In place,Cash,,,,#NULL!,,,,5,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Needs more kiosks and an elevated steel tank
139,Balambala,Sankuri,Nunow new borehole,-0.1947695000000050,39.619734300000000,Rural,30.00,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/6a34074ae70b4ab59dbdbfe5e2d27b69,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,This is a new borehole and has not been equipped
140,Balambala,Sankuri,Nunow old borehole,-0.1947317000000030,39.619731700000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/9a7046ae42394375a30277cce31769e5,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/30511a4df83142e49415fdb045404424; https://api.mwater.co/v3/images/e8e1deb8819d45b4893e3ccac7b73ec5,,,,https://api.mwater.co/v3/images/7f537ebbd849487bbef61cb58c5c90d9,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Dry and abandoned
141,Balambala,Sankuri,Shimbirey 2,-0.0243876000000171,39.495556300000000,Rural,30.00,260.0,1.0,No,#NULL!,#NULL!,Yes,100.0,200.0,20.0,300.0,No,#NULL!,#NULL!,,43238,250.0,Good,Generator,16,No,,#NULL!,Yes,https://api.mwater.co/v3/images/19bf0b9c2c38464497ed09bfabe0cc0c,,,,,,No,#NULL!,#NULL!,#NULL!,,7.0,8.0,No,Yes,0.0,0.0,,,43514,Good,Dayliff,,,,30.0,https://api.mwater.co/v3/images/5bd7fe7d6256441d9cadad51b5fdc6ec,,,,https://api.mwater.co/v3/images/49a5227cea1843608b74c93c8bc87ff3,,,Plastic 6',Good,,,,#NULL!,,,#NULL!,,,,Wua,In place,,Cash,,,#NULL!,Yes,15,10,0,2.0,No,#NULL!,#NULL!,,Water tracking,#NULL!,,,,,,,,,,,,#NULL!,There's need for a solar system to be constructed to reduce operation costs
142,Balambala,Sankuri,Abdisamad 5,0.0490862999999896,39.648495800000000,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/d8a5844cfb5b487a8b6e88343c4e4480,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Dry and abandoned
143,Balambala,Sankuri,Abdisamad 4,0.0502425999999994,39.655100800000000,Rural,1.00,270.0,0.5,No,#NULL!,#NULL!,Yes,50.0,100.0,8.0,200.0,,#NULL!,#NULL!,,40222,190.0,Good,Generator,3,No,,#NULL!,Yes,https://api.mwater.co/v3/images/2963cd3c757d403bbb8f1ffcefed9c90,,,,,,,#NULL!,#NULL!,#NULL!,,7.0,12.0,No,,#NULL!,#NULL!,,,40228,Lister,,,,,13.0,https://api.mwater.co/v3/images/a19e73318ad74482bde992c48b0589af; https://api.mwater.co/v3/images/ea9fdd277cd34fe3a7a2b73f90af959e,,,,https://api.mwater.co/v3/images/e85ce1f4ce6d4a43b6dd2e8cfec20098,,,Plastic 6',Good,,,,#NULL!,,,#NULL!,,,,Solar system is required to reduce operation costs,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Solar system is required to reduce operation costs
144,Balambala,Sankuri,Abdisamad  3,0.0507416999999857,39.654356700000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/60bdb040aaff49a6a2baac8aaa7be4d3,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,The borehole dry and abandoned
145,Balambala,Sankuri,Abdisamad 2,0.0593163999999930,39.655496400000000,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/77a70850257c4381a2e3b44b3f1d0bb7,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,No generator,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,The borehole dried up and abandoned
146,Balambala,Sankuri,Abdisamad  1,0.0605529999999946,39.656182500000000,Rural,7.00,130.0,1.0,No,#NULL!,#NULL!,Yes,50.0,100.0,10.0,200.0,No,#NULL!,#NULL!,,43150,190.0,Good,Solar system,4,No,,#NULL!,Yes,https://api.mwater.co/v3/images/c29da69d3f5b409ca9101ba6a32bcbf0,,,,,,No,#NULL!,#NULL!,#NULL!,,7.0,8.0,No,,#NULL!,#NULL!,,Good,46809,Good,,Dayliff,,,30.0,https://api.mwater.co/v3/images/106e1285cdac42418b36b915abc8652a; https://api.mwater.co/v3/images/94ed2234423e4fd58d68c49e19941421,,,Dayliff,https://api.mwater.co/v3/images/8dd0ada4d23c426b99ba8deb66e21d1c,,,Plastic 6',Good,,,,#NULL!,,,#NULL!,No,,,WUA,In place,Cash,Cash,,,#NULL!,Yes,15,5,0,2.0,No,#NULL!,#NULL!,,,3.0,Water trucking,,,,,,,,,,,#NULL!,There are three generations that requires rehabilitation
147,Lagdera,Baraki,Baraki 7,0.6536364000000030,39.578719400000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/874bf151441b4c21b1840f62583a01e2,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Drilled and not equipped
148,Lagdera,Santa abaq,Santa abaq 1,0.4630703000000050,39.742942000000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,44611,250.0,Good,Solar system,,No,,#NULL!,No,https://api.mwater.co/v3/images/e8c9f3b3514d4db9a1abb2366ab6bb11,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,No generator,,,,,#NULL!,,,,,https://api.mwater.co/v3/images/c2bf55417534438ca6d3b3e29d4837e7,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Solar system damaged
149,Lagdera,Santa abaq,Santa abaq 2,0.4580097999999820,39.747618300000000,Rural,7.00,1500.0,2.0,No,#NULL!,#NULL!,Yes,70.0,200.0,30.0,200.0,No,#NULL!,#NULL!,,43464,190.0,Good,Generator,16,No,,#NULL!,Yes,https://api.mwater.co/v3/images/e97c3c8e86fd4768a4c4f82113305ea5,,,,,,No,#NULL!,#NULL!,#NULL!,,7.0,12.0,No,Yes,4.0,5.0,,,44914,,,,,,#NULL!,https://api.mwater.co/v3/images/18d4b21e70484a54a6f8ca86b778b9b1; https://api.mwater.co/v3/images/3b0755ab9fd94a7ead3b4e4273be6f69; https://api.mwater.co/v3/images/b86a268a7b104303b9b6bfa5f95a31ed,,,,https://api.mwater.co/v3/images/a7df0c5e7bfb492e89a85eb31f5a84a9,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,
150,Lagdera,Baraki,Ahmed Tukale,0.3518582999999900,39.756756700000000,Rural,8.00,180.0,1.0,No,#NULL!,#NULL!,Yes,50.0,100.0,20.0,100.0,No,#NULL!,#NULL!,,43880,250.0,Good,Generator,25,No,,#NULL!,Yes,https://api.mwater.co/v3/images/e6066c590e984e92835f133d8a18e2d6,,,,,,,#NULL!,#NULL!,#NULL!,,40.0,8.0,No,Yes,4.0,5.0,,,43915,Good,Perkins,,,,#NULL!,https://api.mwater.co/v3/images/b9f0c23ccf4a45eab9122d52be289732; https://api.mwater.co/v3/images/50ab20e5368a4206a07d9dc3fdc88b84,,,,https://api.mwater.co/v3/images/9d2c7f75a87d405c837a8bd4e3d3bf4b,,,Plastic 6',Good,Dahir bare,Chairman,,794276547.0000000000000,Daktar haji,Operator,705424417.00000000000,No,,,Not yet elected,Not in place,Cash,,,,#NULL!,Yes,15,0,0,1.0,No,#NULL!,0.0,,,1.0,Next strategic borehole,,,,,,,,,,,#NULL!,The borehole require solar system to reduce operation costs
151,Lagdera,Baraki,Baraki 6,0.6526649999999880,39.578457700000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/b6c4b993c72040238c4b3e43b7737112,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,The borehole is drilled but not equipped
152,Balambala,Lagdera,Baraki 5,0.6576833000000020,39.588765000000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/e8667f6dda22471d869b49b572d1a419,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,The borehole is drilled and not equipped
153,Lagdera,Baraki,Baraki 4,0.6540033000000050,39.586816700000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/cd8481bbd43d461eb090d8a7338c543a,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Borehole drilled and not equipped
154,Lagdera,Baraki,Baraki 3,0.6633678999999830,39.585726500000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/0d947d98c12844b5b419215dc1be3bc9,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Borehole drilled and not equipped
155,Lagdera,Baraki,Baraki 1,0.6542433999999850,39.580300800000000,Rural,28.00,600.0,0.5,No,#NULL!,#NULL!,Yes,70.0,200.0,0.0,#NULL!,Yes,3.0,7.0,Continuous,40228,#NULL!,,,,No,,#NULL!,Yes,https://api.mwater.co/v3/images/c8d7d1097c2a4957b7256bd869ab6fca,,,,,,,#NULL!,#NULL!,0.0,,10.0,16.0,No,No,#NULL!,#NULL!,,,43880,,,,,,#NULL!,,,Grundfos,,https://api.mwater.co/v3/images/d44d20a2979b4b5dbe762b79e31bc38a,,,"Plastic 6""",Good,Nur abdi,Chairman,,723914154.0000000000000,Maulid Aden,Operator,728303699.00000000000,Yes,Stolen,Sweet sense,WUA,Place,Cash,,,,#NULL!,,15,10,0,2.0,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,
156,Lagdera,Baraki,Baraki 2,0.6542553999999950,39.580297300000000,Rural,28.00,280.0,1.0,No,#NULL!,#NULL!,Yes,50.0,150.0,20.0,300.0,,#NULL!,#NULL!,,40105,170.0,Good,Generator,16,No,,#NULL!,Yes,https://api.mwater.co/v3/images/f9dfab536ce740478d250bf80e3f0549,,,,,,,#NULL!,#NULL!,#NULL!,,7.0,13.0,No,Yes,4.0,4.0,,,43887,Good,Perkins,,,,30.0,https://api.mwater.co/v3/images/d2cbb93da95f4c449d7c98fdf1f3f9f7; https://api.mwater.co/v3/images/38782862d03a426880bbce36a4fc867b; https://api.mwater.co/v3/images/0005b2e420a045bea7e48339aafb5c88; https://api.mwater.co/v3/images/e106ad81e7414c1dbfe9c3ca8d8b0707; https://api.mwater.co/v3/images/7bcf11de0c694fca93e21f40cb93fc38; https://api.mwater.co/v3/images/26f7b95bcf874c1cbe8a430303b88f59,,,,https://api.mwater.co/v3/images/8b78d486c6684cdeae4273083e0daaa4,,,,Good,Nur abdi,Operator,,720142368.0000000000000,Abdulahi daud,Cash collector,748051401.00000000000,,,,WUA,In place,Cash,,,,#NULL!,Yes,15,10,0,2.0,,#NULL!,#NULL!,,,#NULL!,Nearest strategic borehole,,,,,,,,,,,#NULL!,
157,DADAAB,Abakaile,Gurrow,0.0275804999999858,39.986347500000000,Rural,1.00,150.0,0.5,No,#NULL!,#NULL!,Yes,1000.0,500.0,50.0,1000.0,No,#NULL!,#NULL!,,41501,200.0,Good,Generator,12,No,No,#NULL!,Yes,https://api.mwater.co/v3/images/2e18679d53fc44db9fa444e3622f87ce,Elevated tank about to collapse,,,Yes,Elevated tank about to collapse,No,#NULL!,16-Apr-22,1.0,Pump failure,7.0,12.0,Yes,Yes,3.0,6.0,,,43695,Good,Perkins,,Dayliff,,40.0,https://api.mwater.co/v3/images/c9ddd3d85df54d33b101d2a6a2f977ca,,,,https://api.mwater.co/v3/images/b5877c18096e47ef97a2490cd66eb44c,,,"GI 6""",Good,,,,#NULL!,,,#NULL!,,,,Poor management not registered required to formed officially,Poor,Cash,Per jerrican=5ksh,Cash,No,5.0,Yes,10,10,0,5.0,No,#NULL!,0.0,Water kiosk,,2.0,Water vendors,24,No,,,,,,1,,1,#NULL!,
158,DADAAB,Liboi,Dobale,0.3497659999999940,40.864689200000000,Rural,1.00,1.5,jarirot,No,#NULL!,#NULL!,,50.0,100.0,50.0,30.0,Yes,2.0,3.0,,40431,220.0,Good,Hybrid,17,No,No,#NULL!,Yes,,,,,Yes,"No proper facility 
Number of people had connection are many but have got no water because of lack of proper water storage",No,#NULL!,15-Mar-21,0.0,No proper storage facility,7.0,12.0,Yes,No,10.0,#NULL!,330,Good,40228,Good,,,,,#NULL!,https://api.mwater.co/v3/images/e4593b31dcfc4faaacfacf0304910039,,,,https://api.mwater.co/v3/images/a3969e2f042b47cca784bc76f05434a0,,,,,Hassan,Operator,,708940063.0000000000000,,,#NULL!,No,,,Water Committee,Weak,Cash,1500,,1500,1500.0,Yes,10,10,0,5.0,Yes,1000.0,0.0,Piped water,,1.0,Vendors,12,,,,,,,1,,1,#NULL!,
159,DADAAB,Liboi East B,Liboi East,0.3552150000000010,40.878445200000000,Rural,1.00,0.0,0.5,No,#NULL!,#NULL!,Yes,2000.0,1500.0,150.0,5000.0,Yes,2.0,5.0,,42078,180.0,Good,Generator,12,No,No,#NULL!,Yes,https://api.mwater.co/v3/images/6dcd5fd120544cfda339e1ad0d538020,,,None,No,No fencing,No,#NULL!,15-Jan-22,2.0,Pump failure,7.0,12.0,Yes,Yes,6.0,#NULL!,,,42005,Good,Dayliff,,ISUZU,,#NULL!,https://api.mwater.co/v3/images/cb342f502ad144b699c4c56c233a81a4,,,,https://api.mwater.co/v3/images/1f864e8b9c3d4247aba1e1f741fe5809,,,,,,,,#NULL!,,,#NULL!,No,,,Water Committee,Good,Cash,,Cash,Cash,#NULL!,Yes,10,10,0,5.0,No,#NULL!,#NULL!,,Trough,6.0,Vendors,,,,,,,,1,,1,#NULL!,
160,DADAAB,Liboi,Kadaqso,0.2044446999999870,40.594113700000000,Rural,3.00,250.0,0.8,No,#NULL!,#NULL!,Yes,1000.0,500.0,100.0,2500.0,No,#NULL!,#NULL!,,42867,230.0,Good,Generator,15,No,,#NULL!,Yes,,,,,Yes,Water kiosk,No,#NULL!,8-Jan-22,0.0,,7.0,6.0,Yes,Yes,4.0,#NULL!,,,42936,Good,Daylight,,ISUZU,,40.0,https://api.mwater.co/v3/images/d6dec6344e4b48d1959685fbc4125cab,,,,,,,,,,,,#NULL!,,,#NULL!,No,,,Water Committee,Weak,Cash,,,Fixed,#NULL!,Yes,10,10,0,5.0,Yes,1000.0,1.0,Water kiosk,,3.0,Water pan or Vendors,,,,,,,,1,,1,#NULL!,
161,,,Ziwani bh 3,-0.4707189000000170,39.636453500000000,Urban,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/be7c39c0287744e0ba1677c1be3c901d,,,,,Blown pump and motor of size 18.5kw,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,
162,Township,Iftin,Iftin 1,-0.5018823000000000,39.653642200000000,Urban,0.02,300.0,2.5,No,#NULL!,#NULL!,No,#NULL!,#NULL!,#NULL!,#NULL!,No,#NULL!,#NULL!,,43416,45.0,,Hybrid,50,Yes,Yes,44641.000000000,Yes,,,,,Yes,Flooding,Yes,3.0,3-Jan-22,2.0,"Blown up of motor 
Risk of flooding
Generator broken down especially radiator",7.0,17.0,No,No,7.0,7.0,,Good,43416,Operatnal but needs service,Parkins,,,,#NULL!,https://api.mwater.co/v3/images/a8c64453b7354998811fd6609420a6ac; https://api.mwater.co/v3/images/d302140a137a47f8b0b550cb2dc651c4,,,,https://api.mwater.co/v3/images/48ea5057421f4fe992f710b9830d3f94,,,,,,,,#NULL!,,,#NULL!,No,,,GAWASCO,Good,Paybill,Bank,,,1700.0,,,,,#NULL!,,#NULL!,20.0,Individual connections,,#NULL!,Water vendors,,Yes,2019,Save portable water,No,,Normal,,,1,#NULL!,"Fenced
Climate proof
Bush clearing needed."
163,DADAAB,Liboi,Maleley 1,0.1889717999999990,40.512288400000000,Rural,2.00,300.0,1.0,No,#NULL!,#NULL!,Yes,1500.0,1000.0,100.0,3000.0,No,#NULL!,#NULL!,,39864,180.0,Good,Hybrid,14,No,No,#NULL!,Yes,,,Pump failure,,Yes,Scheme is not fenced,,#NULL!,#NULL!,2.0,"Pump failure 
Generator had mechanical failure",7.0,8.0,Yes,Yes,5.0,4.0,330w,,43570,Good,Dayliff,,ISUZU,,#NULL!,https://api.mwater.co/v3/images/1cdb2fb201ce4d35819d26788eba5cdd,,,,https://api.mwater.co/v3/images/9c784312d0924e0f85e0f56f84fd627d,,,"GI 6""",Motor size 7.5kw,,,,#NULL!,,,#NULL!,No,,,Water Committee,Poor,Cash,,,Fixed,#NULL!,Yes,10,10,0,5.0,No,1000.0,1.0,Water kiosk,,2.0,Vendors and water pans,12,No,,,,,,1,,1,#NULL!,
164,Lagdera,Baraki,Rigdam,0.6442450000000030,39.504950000000000,Rural,10.00,180.0,1.0,No,#NULL!,#NULL!,Yes,20.0,100.0,10.0,200.0,No,#NULL!,#NULL!,,43516,250.0,Good,Generator and solar system,12,No,,#NULL!,Yes,https://api.mwater.co/v3/images/ef6153149bd4491d9d46dd795c150f09,,,,,,,#NULL!,#NULL!,#NULL!,,7.0,8.0,No,Yes,0.0,0.0,,Good,43881,Good,Perkins,Dayliff,,,15.0,https://api.mwater.co/v3/images/790444916ff747239aba660398291bb3; https://api.mwater.co/v3/images/b8ee164b678d4e8385af90a573b26e39,Dayliff,,,https://api.mwater.co/v3/images/5a3e3cd45e054012be6827a722f6fc5f,,,,Good,Siyat garat,Chairman,,723914154.0000000000000,Maulid Aden,Operator,728303697.00000000000,No,,,Not selected,,Cash,,,,#NULL!,Yes,10,5,0,1.0,No,#NULL!,#NULL!,,,#NULL!,Water trucking or next strategic borehole,,,,,,,,,,,#NULL!,Water kiosks needed
165,Lagdera,Maalimin,Elan,0.7377745999999940,39.364181500000000,Rural,10.00,0.0,0.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,190.0,Good,Generator,16,No,,#NULL!,No,https://api.mwater.co/v3/images/e4939075aeba43329a9a2671fd09996d,Faulty generator,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/4ab5e68704ef43f296f30e5754acc48f; https://api.mwater.co/v3/images/1c26102445154619b794c2a5701a2bfa,,,,https://api.mwater.co/v3/images/0d298e74260f45a7a4fa4d0777fb9c51,,,,Good,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Has not been working for over 5 years
